external_id;full_name;phone;email;birth_date;city
crm-4040;Петров-Водкин Николай Павлович;+79500126487;user2867.нико@mail.ru;1961-02-13;Красноярск
crm-1804;Александрова Ольга Сергеевна;+79289491083;user1294.ольг@mail.ru;1966-06-19;Ростов-на-Дону
crm-564;Алексеев Ярослав Николаевич;+79239920095;user397.ярос@mail.ru;1975-08-26;Новосибирск
crm-3036;Новикова Ольга Андреевна;+79223177533;user2143.ольг@mail.ru;1958-06-07;Казань
crm-2240;Степанов  Станислав  Дмитриевич;+79479614658;USER1603.СТАН@MAIL.RU;3.10.1971;Пермь г.
crm-3052;ПЕТРОВ-ВОДКИН ЮРИЙ ОЛЕГОВИЧ;;USER2154.ЮРИЙ@MAIL.RU;26.10.1992;КРАСНОДАР
crm-1569;Иванов Иван Александрович;+79967385982;user1124.иван@mail.ru;1979-05-14;Новосибирск
crm-2131;Волкова Дарья Васильевна;+79276476566;user1521.дарь@mail.ru;1977-02-16;Воронеж
crm-1865;павлов виктор игоревич;+79859593858; USER1334.ВИКТ@MAIL.RU ;21.11.1989;Москва г.
crm-1803;Алексеев Евгений Сергеевич;+79201120172;user1293.евге@mail.ru;1968-12-08;Воронеж
crm-813;Степанов Кирилл Игоревич;+79220113217;user578.кири@mail.ru;1963-02-26;Самара
crm-651;Ярослав Николаев;; USER463.ЯРОС@MAIL.RU ;1974-04-17;Москва г.
crm-571;Козлова Светлана Андреевна;+79370635533;user404.свет@mail.ru;1992-08-01;Уфа
crm-4176;Фролов Игорь Васильевич;+79519143586;user2962.игор@mail.ru;1962-05-09;Ростов-на-Дону
crm-482;воробьёв ярослав николаевич;8 (959) 729-59-44;;23.10.1988;г. Нижний Новгород
crm-3252;Павлов Александр Игоревич;+79007764703;user2309.алек@mail.ru;1961-05-07;Омск
crm-3764;Петров-Водкин Глеб Павлович;+79058200482;user2674.глеб@mail.ru;1967-07-22;Волгоград
crm-1178;Воробьёв Владимир Алексеевич;+79072237192;user835.влад@mail.ru;1961-10-05;Нижний Новгород
crm-2925;степанова валентина викторовна;+79490613759; USER2070.ВАЛЕ@MAIL.RU ;13.04.1983;г. Ростов-на-Дону
crm-3610;Егоров Виктор;79230979575;USER2560.ВИКТ@MAIL.RU;21.12.1999;Пермь г.
crm-449;Степанов Виктор Сергеевич;+79696605782;user316.викт@mail.ru;1995-02-02;Казань
crm-1163;егоров алексей иванович;79244407224;;14.10.1975;г. Санкт-Петербург
crm-3385;Попова Вера Викторовна;+79263814343;user2400.вера@mail.ru;1986-03-02;Красноярск
crm-3383;Никитина Светлана Александровна;+79305765310;user2398.свет@mail.ru;1977-02-10;Новосибирск
crm-51;Романов Борис Борисович;; USER31.БОРИ@MAIL.RU ;05/06/1975;Уфа г.
crm-4103;Михайлов Станислав Васильевич;+79999799719;user2916.стан@mail.ru;1975-04-06;Красноярск
crm-3536;Фёдоров Валентин Игоревич;+79782139870;user2513.вале@mail.ru;1966-07-28;Краснодар
crm-1840;Кузнецова Светлана;906 291 48 18; USER1317.СВЕТ@MAIL.RU ;27.9.1966;Екатеринбург г.
crm-1800;Михайлов Никита Владимирович;+79162428701;user1290.ники@mail.ru;1965-10-22;Санкт-Петербург
crm-1347;СОЛОВЬЁВ ФЁДОР ВАСИЛЬЕВИЧ;8-934-9347509494;;18.12.1972;г. Уфа
crm-236;Волков Вадим Евгеньевич;+79420741782;user164.вади@mail.ru;1963-07-24;Самара
crm-3145;Никитин Виктор Сергеевич;+79216086854;user2229.викт@mail.ru;1967-09-13;Санкт-Петербург
crm-2323;Егорова Ирина Игоревна;+79398523764;user1665.ирин@mail.ru;1965-10-10;Нижний Новгород
crm-4013;Михайлов Антон Ёвгёньёвич;+79154446436;;05.08.1972;Воронеж г.
crm-724;Сергеев Константин Олегович;+79344503780;user517.конс@mail.ru;1981-12-07;Пермь
crm-1131;Фёдоров Александр Васильевич;+79044368712;user803.алек@mail.ru;1960-01-17;Омск
crm-1635;Волков Олег Викторович;+79935151587;user1168.олег@mail.ru;1998-08-11;Самара
crm-2755;Римский-Корсаков Андрей Иванович;+79515576136;user1951.андр@mail.ru;1961-02-26;Москва
crm-410;Римский-Корсаков Светлана;8 (936) 767-67-64;;05/12/1999;г. Казань
crm-2751;Игорь Захаров;+79725790774;;1967-10-14;г. Краснодар
crm-273;Фёдоров Алёксёй Алёксандрович;; USER188.АЛЕК@MAIL.RU ;14.6.1981;Екатеринбург г.
crm-3035;Никитина Ольга Ивановна;+79814468810;user2142.ольг@mail.ru;1982-02-06;Краснодар
crm-3904;Олег Новиков;8-955-9557596180;USER2773.ОЛЕГ@MAIL.RU;17/01/1983;Казань г.
crm-2146;Алексеев Тимофей Андреевич;+79594130343;user1535.тимо@mail.ru;1995-10-19;Пермь
crm-3709;Смирнов Борис Евгеньевич;+79126266667;user2631.бори@mail.ru;1991-06-03;Красноярск
crm-2545;Пётров Станислав Игорёвич;; USER1814.СТАН@MAIL.RU ;01/04/1970;г. Самара
crm-1275;Егорова Вера Олеговна;+79321129852;user906.вера@mail.ru;1958-07-16;Волгоград
crm-539;Андреев Тимофей Иванович;+79048625687;user379.тимо@mail.ru;1958-01-10;Красноярск
crm-1699;Степанова София Юрьевна;+79539755385;user1217.софи@mail.ru;1980-06-16;Уфа
crm-4151;Соколова Светлана;8 (920) 587-74-40; USER2945.СВЕТ@MAIL.RU ;1976-07-04;г. Екатеринбург
crm-2884;Орлова Ольга;79465693101;;9.9.1984;г. Екатеринбург
crm-1742;Новиков Юрий Игоревич;+79827184185;user1254.юрий@mail.ru;1955-02-13;Санкт-Петербург
crm-4270;;;;99.99.9999;
crm-2875;Соколова Галина Сергеевна;+79895589237;user2039.гали@mail.ru;1982-02-26;Ростов-на-Дону
crm-2547;Васильева Полина Васильевна;+79403307360;user1815.поли@mail.ru;1986-03-21;Екатеринбург
crm-2741;Новиков Константин Евгеньевич;+79056900441;user1946.конс@mail.ru;1995-12-27;Краснодар
crm-816;Соловьёв Фёдор Олегович;+79293291135;user581.фeдо@mail.ru;1999-07-03;Нижний Новгород
crm-1482;Яковлева Наталья Юрьевна;+79339862984;user1054.ната@mail.ru;1997-09-03;Волгоград
crm-3263;Ярослав Попов;8-975-9757078398;;1957-02-28;г. Казань
crm-3743;Петров  Максим  Юрьевич;; USER2656.МАКС@MAIL.RU ;1977-09-25;ВОЛГОГРАД
crm-1393;Павлов Сергей Владимирович;+79703692753;user993.серг@mail.ru;1975-04-28;Уфа
crm-3126;РИМСКИЙ-КОРСАКОВ ВИКТОР ВЛАДИМИРОВИЧ;8-982-9829849498;USER2216.ВИКТ@MAIL.RU;14/08/1989;г. Самара
crm-363;НИКИТИНА ВИКТОРИЯ ОЛЕГОВНА;8-942-9423732269; USER251.ВИКТ@MAIL.RU ;1991-09-02;г. Москва
crm-3805;Орлов Никита Олегович;+79427521320;user2700.ники@mail.ru;1975-11-21;Екатеринбург
crm-993;Волкова Дарья Олеговна;+79947458849;user699.дарь@mail.ru;1979-04-24;Нижний Новгород
crm-359;Григорьев Николай Борисович;+79678050376;user249.нико@mail.ru;1987-10-21;Краснодар
crm-4222;Соколов Сергей Борисович;+79359963084;user2998.серг@mail.ru;1970-12-17;Ростов-на-Дону
crm-567;Никитин Александр Павлович;+79571404210;user400.алек@mail.ru;1965-06-28;Омск
crm-4280;;;;99.99.9999;
crm-3712;Андреев Денис Юрьевич;+79216373515;user2633.дени@mail.ru;1972-11-13;Санкт-Петербург
crm-3843;Андреев Павел;8-911-9113243011;USER2726.ПАВЕ@MAIL.RU;20.12.1967;г. Краснодар
crm-3084;Михайлов Фёдор Алексеевич;+79689890003;user2181.фeдо@mail.ru;1992-05-02;Омск
crm-2389;Борисов  Игорь  Петрович;8 (913) 102-33-95;;23.10.1979;г. Самара
crm-1027;Егоров Алексей Викторович;+79381126984;user723.алек@mail.ru;1993-07-04;Воронеж
crm-1792;Михайлова Полина Васильевна;+79173518995;user1284.поли@mail.ru;1967-04-25;Нижний Новгород
crm-3314;Попова Юлия Викторовна;+79144171927;user2354.юлия@mail.ru;1977-10-24;Пермь
crm-826;Орлова Юлия Сергеевна;+79662360176;user588.юлия@mail.ru;1955-08-25;Омск
crm-3853;Васильев Николай Алексеевич;+79581336432;user2734.нико@mail.ru;1960-07-28;Новосибирск
crm-838;Егоров Виктор Павлович;+79516920072;user597.викт@mail.ru;1973-09-14;Самара
crm-1567;Сергеева Дарья Юрьевна;+79582572723;user1122.дарь@mail.ru;1962-08-23;Казань
crm-4214;Фролов  Владимир  Владимирович;8-969-9693190072;USER2990.ВЛАД@MAIL.RU;9.1.1961;НОВОСИБИРСК
crm-604;Романов Сергей Борисович;+79746930159;user426.серг@mail.ru;1960-03-10;Москва
crm-1268;Фролов Юрий Петрович;+79736588664;user902.юрий@mail.ru;1958-09-24;Москва
crm-3681;Воробьёв Сергей Евгеньевич;+79199181149;user2609.серг@mail.ru;1963-03-16;Нижний Новгород
crm-45;Соловьёв Владимир Алексеевич;+79521675311;user27.влад@mail.ru;1969-05-20;Красноярск
crm-463;Степанов Михаил Викторович;+79019628999;user328.миха@mail.ru;1963-08-13;Омск
crm-280;Фёдор Семёнов;+79175957341;;04.11.1980;ВОЛГОГРАД
crm-141;Попов Иван Александрович;+79860846113;user98.иван@mail.ru;1961-08-11;Пермь
crm-3114;Новиков Павел Викторович;+79254167141;user2208.паве@mail.ru;1979-05-17;Новосибирск
crm-2792;Соловьёв Денис Петрович;+79503865546;user1982.дени@mail.ru;1957-10-02;Нижний Новгород
crm-761;Соловьёв Дмитрий Игоревич;+79790049717;user542.дмит@mail.ru;1958-08-05;Уфа
crm-1981;Павлов Николай Иванович;+79613914925;user1410.нико@mail.ru;1986-02-03;Красноярск
crm-3253;Николаев Иван Борисович;+79727578035;user2310.иван@mail.ru;1977-04-11;Воронеж
crm-3769;Петров-Водкин Артём Алексеевич;+79384033443;user2679.артe@mail.ru;1964-02-13;Воронеж
crm-3329;Борисов Валентин Евгеньевич;+79559580413;user2364.вале@mail.ru;1990-02-15;Санкт-Петербург
crm-978;Орлов Егор Александрович;+79003296727;user688.егор@mail.ru;1993-12-26;Волгоград
crm-2114;Николаев Артём;915 801 69 56;USER1510.АРТE@MAIL.RU;24.07.1966;г. Новосибирск
crm-790;Петрова Татьяна Владимировна;+79203851147;user561.тать@mail.ru;1955-02-13;Самара
crm-534;Семёнов Кирилл Петрович;+79670668885;user376.кири@mail.ru;1991-05-23;Казань
crm-1269;Васильев Даниил Павлович;+79296861342;user903.дани@mail.ru;1999-02-12;Нижний Новгород
crm-640;Макарова Вера Николаевна;+79837640301;user455.вера@mail.ru;1966-04-25;Самара
crm-2518;Иванова Юлия Сергеевна;+79305196344;user1797.юлия@mail.ru;1960-01-16;Казань
crm-2368;Иванова Валентина Евгеньевна;+79769746505;user1692.вале@mail.ru;1985-04-28;Красноярск
crm-1978;Захаров Василий Юрьевич;+79743795635;user1407.васи@mail.ru;1975-08-25;Воронеж
crm-2253;Николаёв Вадим Васильёвич;; USER1614.ВАДИ@MAIL.RU ;12.11.1966;Пермь г.
crm-4238;???;;not-an-email;99.99.9999;
crm-1890;Петров-Водкин Ирина Васильевна;+79156536571;user1350.ирин@mail.ru;1981-02-05;Екатеринбург
crm-3274;Смирнов Борис Петрович;+79606486938;user2324.бори@mail.ru;1979-06-26;Самара
crm-4195;Семёнов Юрий Сергеевич;+79888087613;user2974.юрий@mail.ru;1963-12-14;Москва
crm-908;Романов Вадим Владимирович;+79494545232;user644.вади@mail.ru;1974-11-27;Москва
crm-4188;Фёдоров Денис Петрович;+79381310014;user2971.дени@mail.ru;1987-03-23;Санкт-Петербург
crm-3655;СЕМЁНОВ АЛЕКСАНДР СЕРГЕЕВИЧ;8-986-9865049917; USER2592.АЛЕК@MAIL.RU ;1979-07-16;г. Новосибирск
crm-4051;Вадим Петров;8 (972) 269-29-15; USER2875.ВАДИ@MAIL.RU ;5.12.1977;Красноярск г.
crm-631;Смирнов  Вадим  Юрьевич;+79455962133; USER449.ВАДИ@MAIL.RU ;14/01/1998;Красноярск г.
crm-2772;Фёдоров Максим Олегович;+79262083756;user1966.макс@mail.ru;1986-09-16;Санкт-Петербург
crm-242;Лебедев Евгений Дмитриевич;+79640696708;user168.евге@mail.ru;1985-05-16;Ростов-на-Дону
crm-1150;Козлов Фёдор Алексеевич;+79720866311;user815.фeдо@mail.ru;1983-07-11;Нижний Новгород
crm-3931;Козлова Ольга Борисовна;+79027918815;user2788.ольг@mail.ru;1968-02-17;Красноярск
